Anyo,codigo_barrio,nombre_barrio,area_barrio_m2,codigo_distrito,nombre_distrito,total_viviendas,tasa_extranjeros,parados,poblacion,renta,tamanyo_hogar,incidentes_por_distrito,autonomos,precio_venta_m2,precio_alquiler_m2
2020,26.0,PALOS DE LA FRONTERA,648442.3062,2,Arganzuela,11923.0,15.59,17529.0,26289.0,,2.2,405.0,1837.0,3918.1666666666665,15.591666666666669
2021,26.0,PALOS DE LA FRONTERA,648442.3062,2,Arganzuela,11802.0,,17112.0,25785.0,,2.18,300.0,1790.0,4002.5,14.366666666666667
2022,26.0,PALOS DE LA FRONTERA,648442.3062,2,Arganzuela,,,9390.0,25078.0,,,,,4196.1,15.330000000000002
2005,26.0,PALOS DE LA FRONTERA,648442.3062,2,Arganzuela,,22.68,,28640.0,,,,,,
2006,26.0,PALOS DE LA FRONTERA,648442.3062,2,Arganzuela,,23.61,,28986.0,,,,,,
2007,26.0,PALOS DE LA FRONTERA,648442.3062,2,Arganzuela,,21.42,,27834.0,,,,,4000.0,
2008,26.0,PALOS DE LA FRONTERA,648442.3062,2,Arganzuela,,22.3,,28099.0,,,,,3816.5833333333335,
2009,26.0,PALOS DE LA FRONTERA,648442.3062,2,Arganzuela,,22.33,,28065.0,,,,,3636.6666666666665,12.15
2010,27.0,ATOCHA,735680.5995,2,Arganzuela,,7.68,,1003.0,,,,72.0,3536.6666666666665,12.108333333333334
2011,27.0,ATOCHA,735680.5995,2,Arganzuela,,7.51,,986.0,,,,59.0,3406.583333333333,12.008333333333333
2012,27.0,ATOCHA,735680.5995,2,Arganzuela,,5.86,79.0,989.0,,,,54.0,3085.5,11.591666666666669
2013,27.0,ATOCHA,735680.5995,2,Arganzuela,,5.84,977.0,1096.0,34606.5870913462,,,50.0,2777.583333333333,11.175
2014,27.0,ATOCHA,735680.5995,2,Arganzuela,,5.14,813.0,1089.0,36648.5704842615,,1787.0,56.0,2684.333333333333,11.058333333333332
2015,27.0,ATOCHA,735680.5995,2,Arganzuela,,3.48,791.0,1092.0,37939.2847228916,,2186.0,44.0,2709.75,11.575
2016,27.0,ATOCHA,735680.5995,2,Arganzuela,,4.86,801.0,1111.0,38575.0,,2572.0,40.0,2835.0,12.3
2017,27.0,ATOCHA,735680.5995,2,Arganzuela,,4.06,785.0,1109.0,38971.0,,1980.0,48.0,3186.0,13.666666666666666
2018,27.0,ATOCHA,735680.5995,2,Arganzuela,,5.92,749.0,1165.0,42657.0,,251.0,41.0,3844.8333333333335,14.666666666666666
2019,27.0,ATOCHA,735680.5995,2,Arganzuela,424.0,5.53,737.0,1175.0,,2.77,767.0,64.0,4059.1666666666665,15.633333333333333
2020,27.0,ATOCHA,735680.5995,2,Arganzuela,434.0,5.2,897.0,1211.0,,2.79,405.0,65.0,3918.1666666666665,15.591666666666669
2021,27.0,ATOCHA,735680.5995,2,Arganzuela,520.0,6.09,910.0,1444.0,,2.78,300.0,64.0,4002.5,14.366666666666667
2022,27.0,ATOCHA,735680.5995,2,Arganzuela,,8.46,3078.0,1620.0,,,,,4196.1,15.330000000000002
2005,27.0,ATOCHA,735680.5995,2,Arganzuela,,6.79,,1162.0,,,,,,
2006,27.0,ATOCHA,735680.5995,2,Arganzuela,,4.84,,1116.0,,,,,,
2007,27.0,ATOCHA,735680.5995,2,Arganzuela,,5.59,,1128.0,,,,,4000.0,
2008,27.0,ATOCHA,735680.5995,2,Arganzuela,,6.99,,1101.0,,,,,3816.5833333333335,
2009,27.0,ATOCHA,735680.5995,2,Arganzuela,,7.71,,1064.0,,,,,3636.6666666666665,12.15
2010,31.0,PACIFICO,758250.3574,3,Retiro,,11.57,,35843.0,,,,1154.0,3974.9166666666665,13.266666666666667
2011,31.0,PACIFICO,758250.3574,3,Retiro,,11.01,,35276.0,,,,1289.0,3782.25,12.8
2012,31.0,PACIFICO,758250.3574,3,Retiro,,10.16,2021.0,34959.0,,,,1120.0,3485.9166666666665,12.366666666666667
2013,31.0,PACIFICO,758250.3574,3,Retiro,,9.27,24944.0,34656.0,39953.7356568593,,,1199.0,3275.0,11.683333333333332
2014,31.0,PACIFICO,758250.3574,3,Retiro,,8.27,22795.0,34107.0,40850.6489435691,,419.0,1335.0,3161.083333333333,11.808333333333332
2015,31.0,PACIFICO,758250.3574,3,Retiro,,7.68,19730.0,33639.0,41948.887029967,,500.0,1533.0,3312.083333333333,12.233333333333334
2016,31.0,PACIFICO,758250.3574,3,Retiro,,7.91,18200.0,33714.0,42838.0,,455.0,1551.0,3395.75,13.216666666666669
2017,31.0,PACIFICO,758250.3574,3,Retiro,,7.87,16169.0,33629.0,43434.0,,440.0,1685.0,3689.5,14.3
2018,31.0,PACIFICO,758250.3574,3,Retiro,,8.33,15218.0,33601.0,44832.0,,222.0,1174.0,4405.833333333333,15.65
2019,31.0,PACIFICO,758250.3574,3,Retiro,14665.0,8.81,14613.0,33571.0,,2.29,299.0,1887.0,4602.25,16.26666666666667
2020,31.0,PACIFICO,758250.3574,3,Retiro,14782.0,9.48,17455.0,33767.0,,2.28,180.0,1965.0,4541.666666666667,15.975
2021,31.0,PACIFICO,758250.3574,3,Retiro,14625.0,9.72,17101.0,33067.0,,2.26,282.0,1886.0,4675.333333333333,14.883333333333333
2022,31.0,PACIFICO,758250.3574,3,Retiro,,9.76,5986.0,32745.0,,,,,4955.7,16.0
2005,31.0,PACIFICO,758250.3574,3,Retiro,,11.14,,37044.0,,,,,,
2006,31.0,PACIFICO,758250.3574,3,Retiro,,11.89,,36959.0,,,,,,
2007,31.0,PACIFICO,758250.3574,3,Retiro,,11.43,,36312.0,,,,,,
2008,31.0,PACIFICO,758250.3574,3,Retiro,,11.82,,36194.0,,,,,4271.8,
2009,31.0,PACIFICO,758250.3574,3,Retiro,,11.83,,36015.0,,,,,3997.4166666666665,
2010,32.0,ADELFAS,640789.3292,3,Retiro,,9.85,,17241.0,,,,607.0,3974.9166666666665,13.266666666666667
2011,32.0,ADELFAS,640789.3292,3,Retiro,,9.19,,17285.0,,,,484.0,3782.25,12.8
2012,32.0,ADELFAS,640789.3292,3,Retiro,,8.51,1036.0,17437.0,,,,425.0,3485.9166666666665,12.366666666666667
2013,32.0,ADELFAS,640789.3292,3,Retiro,,8.11,12820.0,17406.0,43239.2561189313,,,459.0,3275.0,11.683333333333332
2014,32.0,ADELFAS,640789.3292,3,Retiro,,6.99,12549.0,17246.0,44308.3811705546,,419.0,508.0,3161.083333333333,11.808333333333332
2015,32.0,ADELFAS,640789.3292,3,Retiro,,6.14,11865.0,17454.0,45842.9286514838,,500.0,564.0,3312.083333333333,12.233333333333334
2016,32.0,ADELFAS,640789.3292,3,Retiro,,6.48,11061.0,17931.0,46145.0,,455.0,577.0,3395.75,13.216666666666669
2017,32.0,ADELFAS,640789.3292,3,Retiro,,6.54,10135.0,18149.0,45918.0,,440.0,621.0,3689.5,14.3
2018,32.0,ADELFAS,640789.3292,3,Retiro,,6.45,9344.0,18345.0,49538.0,,222.0,501.0,4405.833333333333,15.65
2019,32.0,ADELFAS,640789.3292,3,Retiro,7613.0,7.05,8436.0,18474.0,,2.43,299.0,678.0,4602.25,16.26666666666667
2020,32.0,ADELFAS,640789.3292,3,Retiro,7772.0,7.44,9741.0,18785.0,,2.42,180.0,744.0,4541.666666666667,15.975
2021,32.0,ADELFAS,640789.3292,3,Retiro,7774.0,7.85,9910.0,18653.0,,2.4,282.0,718.0,4675.333333333333,14.883333333333333
2022,32.0,ADELFAS,640789.3292,3,Retiro,,8.17,20789.0,18715.0,,,,,4955.7,16.0
2005,32.0,ADELFAS,640789.3292,3,Retiro,,9.49,,16403.0,,,,,,
2006,32.0,ADELFAS,640789.3292,3,Retiro,,10.46,,16705.0,,,,,,
2007,32.0,ADELFAS,640789.3292,3,Retiro,,9.87,,16884.0,,,,,,
2008,32.0,ADELFAS,640789.3292,3,Retiro,,10.25,,17059.0,,,,,4271.8,
2009,32.0,ADELFAS,640789.3292,3,Retiro,,10.81,,17325.0,,,,,3997.4166666666665,
2010,33.0,ESTRELLA,1025524.32,3,Retiro,,4.97,,24250.0,,,,777.0,3974.9166666666665,13.266666666666667
2011,33.0,ESTRELLA,1025524.32,3,Retiro,,4.84,,24007.0,,,,824.0,3782.25,12.8
2012,33.0,ESTRELLA,1025524.32,3,Retiro,,4.37,989.0,23823.0,,,,731.0,3485.9166666666665,12.366666666666667
2013,33.0,ESTRELLA,1025524.32,3,Retiro,,4.19,12007.0,23637.0,56529.395522826,,,755.0,3275.0,11.683333333333332
2014,33.0,ESTRELLA,1025524.32,3,Retiro,,3.97,11236.0,23399.0,57297.0806038931,,419.0,787.0,3161.083333333333,11.808333333333332
2015,33.0,ESTRELLA,1025524.32,3,Retiro,,3.68,9900.0,23237.0,58249.1444892188,,500.0,820.0,3312.083333333333,12.233333333333334
2016,33.0,ESTRELLA,1025524.32,3,Retiro,,3.7,8912.0,23200.0,59503.0,,455.0,803.0,3395.75,13.216666666666669
2017,33.0,ESTRELLA,1025524.32,3,Retiro,,3.57,8463.0,23163.0,60386.0,,440.0,842.0,3689.5,14.3
2018,33.0,ESTRELLA,1025524.32,3,Retiro,,3.7,7837.0,23238.0,63495.0,,222.0,786.0,4405.833333333333,15.65
2019,33.0,ESTRELLA,1025524.32,3,Retiro,8691.0,4.12,7557.0,23306.0,,2.68,299.0,958.0,4602.25,16.26666666666667
2020,33.0,ESTRELLA,1025524.32,3,Retiro,8735.0,4.68,8443.0,23354.0,,2.67,180.0,993.0,4541.666666666667,15.975
2021,33.0,ESTRELLA,1025524.32,3,Retiro,8722.0,4.75,8508.0,23051.0,,2.64,282.0,942.0,4675.333333333333,14.883333333333333
2022,33.0,ESTRELLA,1025524.32,3,Retiro,,4.6,4264.0,22780.0,,,,,4955.7,16.0
2005,33.0,ESTRELLA,1025524.32,3,Retiro,,4.6,,24927.0,,,,,,
2006,33.0,ESTRELLA,1025524.32,3,Retiro,,4.89,,24646.0,,,,,,
2007,33.0,ESTRELLA,1025524.32,3,Retiro,,4.58,,24653.0,,,,,,
2008,33.0,ESTRELLA,1025524.32,3,Retiro,,4.79,,24528.0,,,,,4271.8,
2009,33.0,ESTRELLA,1025524.32,3,Retiro,,5.04,,24395.0,,,,,3997.4166666666665,
2010,34.0,IBIZA,491968.9088,3,Retiro,,13.27,,22688.0,,,,1207.0,3974.9166666666665,13.266666666666667
2011,34.0,IBIZA,491968.9088,3,Retiro,,13.08,,22476.0,,,,1339.0,3782.25,12.8
2012,34.0,IBIZA,491968.9088,3,Retiro,,11.74,1157.0,22088.0,,,,1165.0,3485.9166666666665,12.366666666666667
2013,34.0,IBIZA,491968.9088,3,Retiro,,11.16,13962.0,21940.0,43021.3492185955,,,1248.0,3275.0,11.683333333333332
2014,34.0,IBIZA,491968.9088,3,Retiro,,10.24,13226.0,21712.0,44355.7600164944,,419.0,1413.0,3161.083333333333,11.808333333333332
2015,34.0,IBIZA,491968.9088,3,Retiro,,9.29,11903.0,21404.0,45561.1376637797,,500.0,1446.0,3312.083333333333,12.233333333333334
2016,34.0,IBIZA,491968.9088,3,Retiro,,9.08,10292.0,21433.0,46885.0,,455.0,1439.0,3395.75,13.216666666666669
2017,34.0,IBIZA,491968.9088,3,Retiro,,9.21,9813.0,21347.0,48231.0,,440.0,1525.0,3689.5,14.3
2018,34.0,IBIZA,491968.9088,3,Retiro,,9.9,9190.0,21472.0,50080.0,,222.0,1268.0,4405.833333333333,15.65
2019,34.0,IBIZA,491968.9088,3,Retiro,9268.0,11.32,8784.0,21646.0,,2.34,299.0,1688.0,4602.25,16.26666666666667
2020,34.0,IBIZA,491968.9088,3,Retiro,9376.0,12.61,10353.0,21993.0,,2.35,180.0,1754.0,4541.666666666667,15.975
2021,34.0,IBIZA,491968.9088,3,Retiro,9304.0,12.74,10561.0,21558.0,,2.32,282.0,1685.0,4675.333333333333,14.883333333333333
2022,34.0,IBIZA,491968.9088,3,Retiro,,13.07,8286.0,21377.0,,,,,4955.7,16.0
2005,34.0,IBIZA,491968.9088,3,Retiro,,11.73,,23609.0,,,,,,
2006,34.0,IBIZA,491968.9088,3,Retiro,,12.77,,23606.0,,,,,,
2007,34.0,IBIZA,491968.9088,3,Retiro,,12.33,,23190.0,,,,,,
2008,34.0,IBIZA,491968.9088,3,Retiro,,12.76,,23114.0,,,,,4271.8,
2009,34.0,IBIZA,491968.9088,3,Retiro,,13.41,,22944.0,,,,,3997.4166666666665,
2010,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,11.28,,7296.0,,,,515.0,3974.9166666666665,13.266666666666667
2011,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,11.6,,7250.0,,,,498.0,3782.25,12.8
2012,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,10.42,303.0,7139.0,,,,430.0,3485.9166666666665,12.366666666666667
2013,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,10.65,3364.0,7181.0,61916.3198690909,,,446.0,3275.0,11.683333333333332
2014,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,9.58,3077.0,7087.0,68950.3503014706,,419.0,499.0,3161.083333333333,11.808333333333332
2015,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,9.18,2666.0,7003.0,84955.3024479941,,500.0,531.0,3312.083333333333,12.233333333333334
2016,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,9.32,2458.0,7031.0,69543.0,,455.0,554.0,3395.75,13.216666666666669
2017,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,9.44,2244.0,7053.0,70467.0,,440.0,618.0,3689.5,14.3
2018,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,9.41,2053.0,7075.0,72997.0,,222.0,438.0,4405.833333333333,15.65
2019,35.0,LOS JERONIMOS,1906397.625,3,Retiro,2804.0,10.29,1930.0,7039.0,,2.51,299.0,699.0,4602.25,16.26666666666667
2020,35.0,LOS JERONIMOS,1906397.625,3,Retiro,2785.0,11.34,2402.0,7046.0,,2.53,180.0,704.0,4541.666666666667,15.975
2021,35.0,LOS JERONIMOS,1906397.625,3,Retiro,2776.0,,2533.0,6928.0,,2.5,282.0,682.0,4675.333333333333,14.883333333333333
2022,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,,4062.0,6926.0,,,,,4955.7,16.0
2005,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,9.4,,7705.0,,,,,,
2006,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,10.3,,7722.0,,,,,,
2007,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,10.01,,7502.0,,,,,,
2008,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,10.73,,7402.0,,,,,4271.8,
2009,35.0,LOS JERONIMOS,1906397.625,3,Retiro,,10.99,,7325.0,,,,,3997.4166666666665,
2010,36.0,NI�O JESUS,643280.6232,3,Retiro,,7.1,,15841.0,,,,746.0,3974.9166666666665,13.266666666666667
2011,36.0,NI�O JESUS,643280.6232,3,Retiro,,6.9,,15774.0,,,,797.0,3782.25,12.8
2012,36.0,NI�O JESUS,643280.6232,3,Retiro,,5.99,593.0,15700.0,,,,696.0,3485.9166666666665,12.366666666666667
2013,36.0,NI�O JESUS,643280.6232,3,Retiro,,5.56,7399.0,15432.0,65003.1873283825,,,721.0,3275.0,11.683333333333332
2014,36.0,NI�O JESUS,643280.6232,3,Retiro,,5.15,6466.0,15192.0,69740.3812244529,,419.0,791.0,3161.083333333333,11.808333333333332
2015,36.0,NI�O JESUS,643280.6232,3,Retiro,,4.65,6073.0,15197.0,69100.1609099165,,500.0,811.0,3312.083333333333,12.233333333333334
2016,36.0,NI�O JESUS,643280.6232,3,Retiro,,4.73,5431.0,15250.0,68049.0,,455.0,789.0,3395.75,13.216666666666669
2017,36.0,NI�O JESUS,643280.6232,3,Retiro,,4.88,4903.0,15175.0,67780.0,,440.0,844.0,3689.5,14.3
2018,36.0,NI�O JESUS,643280.6232,3,Retiro,,5.08,4702.0,15280.0,70945.0,,222.0,616.0,4405.833333333333,15.65
2019,36.0,NI�O JESUS,643280.6232,3,Retiro,5632.0,5.66,4325.0,15343.0,,2.72,299.0,910.0,4602.25,16.26666666666667
2020,36.0,NI�O JESUS,643280.6232,3,Retiro,5702.0,6.05,5052.0,15461.0,,2.71,180.0,929.0,4541.666666666667,15.975
2021,36.0,NI�O JESUS,643280.6232,3,Retiro,5679.0,6.17,5482.0,15300.0,,2.69,282.0,930.0,4675.333333333333,14.883333333333333
2022,36.0,NI�O JESUS,643280.6232,3,Retiro,,6.08,4304.0,15129.0,,,,,4955.7,16.0
2005,36.0,NI�O JESUS,643280.6232,3,Retiro,,5.6,,16319.0,,,,,,
2006,36.0,NI�O JESUS,643280.6232,3,Retiro,,6.29,,16340.0,,,,,,
2007,36.0,NI�O JESUS,643280.6232,3,Retiro,,6.01,,15989.0,,,,,,
2008,36.0,NI�O JESUS,643280.6232,3,Retiro,,6.52,,15961.0,,,,,4271.8,
2009,36.0,NI�O JESUS,643280.6232,3,Retiro,,7.08,,15965.0,,,,,3997.4166666666665,
2010,41.0,RECOLETOS,873144.6521,4,Salamanca,,16.39,,15640.0,,,,2496.0,4705.833333333333,15.191666666666668
2011,41.0,RECOLETOS,873144.6521,4,Salamanca,,16.42,,15693.0,,,,2514.0,4562.666666666667,14.85
2012,41.0,RECOLETOS,873144.6521,4,Salamanca,,14.6,571.0,15454.0,,,,2155.0,4247.5,14.183333333333332
2013,41.0,RECOLETOS,873144.6521,4,Salamanca,,14.35,7509.0,15469.0,78534.9370241884,,,2231.0,4073.9166666666665,13.625
2014,41.0,RECOLETOS,873144.6521,4,Salamanca,,13.71,6679.0,15269.0,82755.0352598524,,848.0,2553.0,4083.9166666666665,13.733333333333334
2015,41.0,RECOLETOS,873144.6521,4,Salamanca,,13.29,5507.0,15340.0,84705.7178808273,,795.0,2613.0,4243.333333333333,14.341666666666669
2016,41.0,RECOLETOS,873144.6521,4,Salamanca,,13.72,5116.0,15484.0,79782.0,,821.0,2524.0,4373.25,15.383333333333333
2017,41.0,RECOLETOS,873144.6521,4,Salamanca,,14.43,4619.0,15514.0,80387.0,,986.0,2736.0,4759.583333333333,17.033333333333335
2018,41.0,RECOLETOS,873144.6521,4,Salamanca,,15.81,4578.0,15756.0,81692.0,,686.0,2063.0,5539.666666666667,18.40833333333333
2019,41.0,RECOLETOS,873144.6521,4,Salamanca,6664.0,16.8,4093.0,15734.0,,2.36,1060.0,2983.0,5840.25,18.816666666666663
2020,41.0,RECOLETOS,873144.6521,4,Salamanca,6693.0,18.19,4637.0,15846.0,,2.37,918.0,3121.0,5849.5,18.325
2021,41.0,RECOLETOS,873144.6521,4,Salamanca,6619.0,18.79,4959.0,15629.0,,2.36,872.0,3053.0,5987.666666666667,17.0
2022,41.0,RECOLETOS,873144.6521,4,Salamanca,,20.02,3082.0,15647.0,,,,,6507.7,18.85
2005,41.0,RECOLETOS,873144.6521,4,Salamanca,,14.32,,15614.0,,,,,,
2006,41.0,RECOLETOS,873144.6521,4,Salamanca,,15.96,,15871.0,,,,,,
2007,41.0,RECOLETOS,873144.6521,4,Salamanca,,15.31,,15200.0,,,,,4771.0,
2008,41.0,RECOLETOS,873144.6521,4,Salamanca,,15.98,,15364.0,,,,,4796.333333333333,
2009,41.0,RECOLETOS,873144.6521,4,Salamanca,,16.33,,15398.0,,,,,4829.25,15.6875
2010,42.0,GOYA,770293.6532,4,Salamanca,,14.53,,30287.0,,,,2068.0,4705.833333333333,15.191666666666668
2011,42.0,GOYA,770293.6532,4,Salamanca,,14.2,,30046.0,,,,2146.0,4562.666666666667,14.85
2012,42.0,GOYA,770293.6532,4,Salamanca,,13.14,1464.0,29673.0,,,,1922.0,4247.5,14.183333333333332
2013,42.0,GOYA,770293.6532,4,Salamanca,,12.86,17808.0,29637.0,46913.7553091718,,,2001.0,4073.9166666666665,13.625
2014,42.0,GOYA,770293.6532,4,Salamanca,,11.86,16179.0,29096.0,47231.6698925241,,848.0,2252.0,4083.9166666666665,13.733333333333334
2015,42.0,GOYA,770293.6532,4,Salamanca,,11.28,14930.0,28924.0,48814.7378325123,,795.0,2345.0,4243.333333333333,14.341666666666669
2016,42.0,GOYA,770293.6532,4,Salamanca,,11.42,13564.0,29108.0,50739.0,,821.0,2356.0,4373.25,15.383333333333333
2017,42.0,GOYA,770293.6532,4,Salamanca,,11.77,12924.0,29273.0,51783.0,,986.0,2523.0,4759.583333333333,17.033333333333335
2018,42.0,GOYA,770293.6532,4,Salamanca,,12.86,11696.0,29604.0,54456.0,,686.0,1768.0,5539.666666666667,18.40833333333333
2019,42.0,GOYA,770293.6532,4,Salamanca,13237.0,13.91,10696.0,29649.0,,2.24,1060.0,2735.0,5840.25,18.816666666666663
2020,42.0,GOYA,770293.6532,4,Salamanca,13313.0,15.14,12590.0,29945.0,,2.25,918.0,2841.0,5849.5,18.325
2021,42.0,GOYA,770293.6532,4,Salamanca,13145.0,15.98,13029.0,29479.0,,2.24,872.0,2776.0,5987.666666666667,17.0
2022,42.0,GOYA,770293.6532,4,Salamanca,,16.6,22987.0,29441.0,,,,,6507.7,18.85
2005,42.0,GOYA,770293.6532,4,Salamanca,,12.97,,31274.0,,,,,,
2006,42.0,GOYA,770293.6532,4,Salamanca,,13.84,,31189.0,,,,,,
2007,42.0,GOYA,770293.6532,4,Salamanca,,13.12,,30149.0,,,,,4771.0,
2008,42.0,GOYA,770293.6532,4,Salamanca,,14.08,,30446.0,,,,,4796.333333333333,
2009,42.0,GOYA,770293.6532,4,Salamanca,,14.46,,30327.0,,,,,4829.25,15.6875
2010,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,15.25,,22161.0,,,,939.0,4705.833333333333,15.191666666666668
2011,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,14.69,,21997.0,,,,963.0,4562.666666666667,14.85
2012,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,13.31,1273.0,21629.0,,,,832.0,4247.5,14.183333333333332
2013,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,12.61,15291.0,21457.0,38598.715288622,,,881.0,4073.9166666666665,13.625
2014,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,11.6,14168.0,21127.0,39343.2939813271,,848.0,991.0,4083.9166666666665,13.733333333333334
2015,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,10.8,12756.0,20750.0,40503.5590024741,,795.0,1020.0,4243.333333333333,14.341666666666669
2016,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,10.69,12022.0,20729.0,41676.0,,821.0,1004.0,4373.25,15.383333333333333
2017,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,10.74,10306.0,20585.0,42630.0,,986.0,1083.0,4759.583333333333,17.033333333333335
2018,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,11.13,9387.0,20747.0,44221.0,,686.0,945.0,5539.666666666667,18.40833333333333
2019,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,9302.0,11.82,8991.0,21071.0,,2.27,1060.0,1214.0,5840.25,18.816666666666663
2020,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,9345.0,12.98,11436.0,21249.0,,2.27,918.0,1261.0,5849.5,18.325
2021,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,9266.0,13.15,11645.0,20963.0,,2.26,872.0,1211.0,5987.666666666667,17.0
2022,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,13.25,5161.0,20848.0,,,,,6507.7,18.85
2005,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,15.17,,22998.0,,,,,,
2006,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,15.91,,22954.0,,,,,,
2007,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,14.38,,22193.0,,,,,4771.0,
2008,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,14.99,,22328.0,,,,,4796.333333333333,
2009,43.0,FUENTE DEL BERRO,852575.7519,4,Salamanca,,15.23,,22214.0,,,,,4829.25,15.6875
2010,44.0,GUINDALERA,1602789.629,4,Salamanca,,11.82,,41574.0,,,,1958.0,4705.833333333333,15.191666666666668
2011,44.0,GUINDALERA,1602789.629,4,Salamanca,,11.55,,41434.0,,,,1934.0,4562.666666666667,14.85
2012,44.0,GUINDALERA,1602789.629,4,Salamanca,,10.95,2218.0,41448.0,,,,1705.0,4247.5,14.183333333333332
2013,44.0,GUINDALERA,1602789.629,4,Salamanca,,10.34,26804.0,41073.0,44361.0249973359,,,1735.0,4073.9166666666665,13.625
2014,44.0,GUINDALERA,1602789.629,4,Salamanca,,9.71,24870.0,40606.0,44887.6277451733,,848.0,1934.0,4083.9166666666665,13.733333333333334
2015,44.0,GUINDALERA,1602789.629,4,Salamanca,,9.25,22651.0,40351.0,46340.8740988493,,795.0,2035.0,4243.333333333333,14.341666666666669
2016,44.0,GUINDALERA,1602789.629,4,Salamanca,,9.33,20764.0,40448.0,46916.0,,821.0,2034.0,4373.25,15.383333333333333
2017,44.0,GUINDALERA,1602789.629,4,Salamanca,,9.3,19426.0,40655.0,47779.0,,986.0,2235.0,4759.583333333333,17.033333333333335
2018,44.0,GUINDALERA,1602789.629,4,Salamanca,,10.05,17715.0,41259.0,50064.0,,686.0,1488.0,5539.666666666667,18.40833333333333
2019,44.0,GUINDALERA,1602789.629,4,Salamanca,17615.0,10.63,16843.0,41609.0,,2.36,1060.0,2562.0,5840.25,18.816666666666663
2020,44.0,GUINDALERA,1602789.629,4,Salamanca,17851.0,11.54,21176.0,42306.0,,2.37,918.0,2673.0,5849.5,18.325
2021,44.0,GUINDALERA,1602789.629,4,Salamanca,17813.0,11.78,21335.0,41939.0,,2.35,872.0,2566.0,5987.666666666667,17.0
2022,44.0,GUINDALERA,1602789.629,4,Salamanca,,12.13,7799.0,41721.0,,,,,6507.7,18.85
2005,44.0,GUINDALERA,1602789.629,4,Salamanca,,10.68,,41896.0,,,,,,
2006,44.0,GUINDALERA,1602789.629,4,Salamanca,,11.98,,42202.0,,,,,,
2007,44.0,GUINDALERA,1602789.629,4,Salamanca,,11.38,,41381.0,,,,,4771.0,
2008,44.0,GUINDALERA,1602789.629,4,Salamanca,,11.93,,41633.0,,,,,4796.333333333333,
2009,44.0,GUINDALERA,1602789.629,4,Salamanca,,12.09,,41897.0,,,,,4829.25,15.6875
2010,45.0,LISTA,520214.543,4,Salamanca,,14.77,,21322.0,,,,1421.0,4705.833333333333,15.191666666666668
2011,45.0,LISTA,520214.543,4,Salamanca,,14.9,,21328.0,,,,1497.0,4562.666666666667,14.85
2012,45.0,LISTA,520214.543,4,Salamanca,,13.85,1134.0,21103.0,,,,1295.0,4247.5,14.183333333333332
2013,45.0,LISTA,520214.543,4,Salamanca,,13.69,13200.0,21029.0,45891.1550569293,,,1337.0,4073.9166666666665,13.625
2014,45.0,LISTA,520214.543,4,Salamanca,,12.77,11161.0,20641.0,46932.6376009174,,848.0,1481.0,4083.9166666666665,13.733333333333334
2015,45.0,LISTA,520214.543,4,Salamanca,,12.17,10345.0,20339.0,47375.4245291166,,795.0,1492.0,4243.333333333333,14.341666666666669
2016,45.0,LISTA,520214.543,4,Salamanca,,13.0,9369.0,20633.0,49641.0,,821.0,1475.0,4373.25,15.383333333333333
2017,45.0,LISTA,520214.543,4,Salamanca,,13.34,8604.0,20757.0,51492.0,,986.0,1602.0,4759.583333333333,17.033333333333335
2018,45.0,LISTA,520214.543,4,Salamanca,,13.41,8206.0,20956.0,54488.0,,686.0,1320.0,5539.666666666667,18.40833333333333
2019,45.0,LISTA,520214.543,4,Salamanca,9233.0,13.73,7405.0,20961.0,,2.27,1060.0,1816.0,5840.25,18.816666666666663
